movieId,avg_rating,rating_count,rating_std,first_rated,last_rated,popularity_score
135518,2.75,2,1.0607,2016-08-03 18:32:08,2018-07-01 18:55:34,3.38
135532,3.3333,3,1.2583,2016-03-28 20:09:38,2018-01-06 14:27:04,3.4638
135534,3.5,1,0.0,2017-05-03 21:56:04,2017-05-03 21:56:04,3.5014
135536,2.9167,12,0.9962,2016-08-05 16:53:42,2018-09-16 14:26:18,3.1878
135567,2.375,4,0.6292,2016-10-16 18:37:43,2017-07-01 18:43:39,3.188
135569,3.4667,15,0.7188,2016-07-20 21:37:37,2018-08-31 10:00:26,3.4809
135777,4.5,1,0.0,2018-03-07 07:57:05,2018-03-07 07:57:05,3.5894
135787,3.5,1,0.0,2018-02-20 11:58:47,2018-02-20 11:58:47,3.5014
135803,3.5,1,0.0,2016-11-19 08:29:20,2016-11-19 08:29:20,3.5014
135815,4.0,1,0.0,2016-11-19 08:29:48,2016-11-19 08:29:48,3.5454
135861,2.7778,9,1.4167,2015-07-15 19:39:05,2018-01-17 01:24:46,3.1653
135885,3.0,1,0.0,2016-04-04 16:39:56,2016-04-04 16:39:56,3.4574
135887,3.1667,15,1.2771,2015-07-15 19:38:44,2018-08-07 18:41:15,3.3036
135937,3.0,1,0.0,2018-03-07 07:59:27,2018-03-07 07:59:27,3.4574
136012,1.5,1,0.0,2017-06-26 19:21:02,2017-06-26 19:21:02,3.3255
136016,3.0,4,1.472,2016-01-06 03:43:08,2018-05-02 19:31:34,3.3619
136018,2.5,3,0.5,2016-07-27 19:25:51,2018-01-17 01:31:35,3.2768
136020,3.0588,17,1.368,2016-01-06 03:43:49,2018-05-02 19:29:04,3.2266
136024,3.0,1,0.0,2016-02-19 12:50:25,2016-02-19 12:50:25,3.4574
136297,0.5,1,0.0,2018-02-21 01:06:26,2018-02-21 01:06:26,3.2376
136305,1.0,2,0.0,2015-09-26 16:08:20,2018-02-09 09:27:02,3.0971
136341,5.0,1,0.0,2018-03-07 07:53:12,2018-03-07 07:53:12,3.6333
136353,5.0,1,0.0,2018-03-07 07:51:14,2018-03-07 07:51:14,3.6333
136355,5.0,1,0.0,2018-03-07 07:51:06,2018-03-07 07:51:06,3.6333
136359,5.0,1,0.0,2018-03-07 07:56:35,2018-03-07 07:56:35,3.6333
136443,1.5,1,0.0,2018-01-17 02:08:31,2018-01-17 02:08:31,3.3255
136445,5.0,1,0.0,2018-05-13 10:30:33,2018-05-13 10:30:33,3.6333
136447,5.0,1,0.0,2018-05-13 10:45:32,2018-05-13 10:45:32,3.6333
136449,3.75,2,0.3536,2016-10-30 11:16:25,2018-02-21 20:10:04,3.5417
136469,5.0,1,0.0,2016-03-13 04:44:23,2016-03-13 04:44:23,3.6333
136471,3.5,1,0.0,2018-02-16 20:14:55,2018-02-16 20:14:55,3.5014
136503,5.0,1,0.0,2018-03-07 07:56:44,2018-03-07 07:56:44,3.6333
136511,2.0,1,0.0,2018-01-17 02:32:29,2018-01-17 02:32:29,3.3695
136540,4.5,1,0.0,2016-07-04 14:56:26,2016-07-04 14:56:26,3.5894
136556,5.0,1,0.0,2018-06-25 04:12:25,2018-06-25 04:12:25,3.6333
136562,3.75,6,0.8216,2016-03-22 08:18:08,2018-09-16 14:16:07,3.5926
136564,2.5,1,0.0,2018-02-09 09:24:06,2018-02-09 09:24:06,3.4135
136598,3.4167,6,1.2416,2016-03-28 20:11:56,2018-01-17 01:45:20,3.4705
136602,3.0,2,1.4142,2017-05-03 21:57:07,2018-05-02 19:14:19,3.4205
136654,1.5,1,0.0,2016-03-28 11:35:33,2016-03-28 11:35:33,3.3255
136664,1.0,1,0.0,2017-02-06 20:14:13,2017-02-06 20:14:13,3.2815
136666,2.25,2,1.7678,2015-09-13 18:24:03,2016-04-30 13:43:18,3.2992
136778,2.0,1,0.0,2016-12-07 17:02:59,2016-12-07 17:02:59,3.3695
136786,1.5,1,0.0,2016-11-05 19:38:32,2016-11-05 19:38:32,3.3255
136800,1.5,1,0.0,2016-05-01 18:37:06,2016-05-01 18:37:06,3.3255
136816,2.5,1,0.0,2016-01-02 21:53:10,2016-01-02 21:53:10,3.4135
136834,5.0,1,0.0,2018-03-07 07:50:19,2018-03-07 07:50:19,3.6333
136838,2.5,1,0.0,2015-07-04 08:32:56,2015-07-04 08:32:56,3.4135
136840,3.5,1,0.0,2015-07-04 08:36:03,2015-07-04 08:36:03,3.5014
136850,5.0,1,0.0,2018-04-11 17:38:23,2018-04-11 17:38:23,3.6333
136859,1.5,1,0.0,2016-11-03 19:18:37,2016-11-03 19:18:37,3.3255
136864,2.3438,16,1.0119,2016-03-24 19:22:38,2018-09-16 14:22:40,2.7991
136912,2.0,1,0.0,2018-06-18 14:46:39,2018-06-18 14:46:39,3.3695
136958,2.0,1,0.0,2018-08-10 23:48:58,2018-08-10 23:48:58,3.3695
137218,2.5,1,0.0,2018-02-22 01:51:25,2018-02-22 01:51:25,3.4135
137337,3.5,4,0.7071,2015-09-06 10:06:04,2017-05-31 06:15:59,3.5011
137345,2.0,1,0.0,2017-06-27 02:41:23,2017-06-27 02:41:23,3.3695
137517,0.5,1,0.0,2017-04-23 13:17:16,2017-04-23 13:17:16,3.2376
137595,4.0,1,0.0,2016-02-13 09:48:18,2016-02-13 09:48:18,3.5454
137857,3.6364,11,0.809,2016-04-23 23:30:55,2018-04-06 21:06:58,3.571
137859,4.0,1,0.0,2018-02-20 13:22:28,2018-02-20 13:22:28,3.5454
137863,4.0,1,0.0,2018-09-13 21:47:52,2018-09-13 21:47:52,3.5454
138036,3.4722,18,0.9151,2015-11-15 09:33:50,2018-08-31 10:02:19,3.4829
138186,0.5,1,0.0,2015-07-15 19:50:16,2015-07-15 19:50:16,3.2376
138204,4.0,2,0.0,2015-07-19 14:44:38,2016-05-25 17:37:42,3.5821
138208,3.0,2,0.7071,2015-10-01 21:07:43,2017-12-25 22:11:46,3.4205
138210,3.3,5,1.255,2016-11-22 17:16:03,2018-02-25 09:34:38,3.436
138396,3.5,1,0.0,2018-05-05 20:13:27,2018-05-05 20:13:27,3.5014
138546,1.5,1,0.0,2015-12-16 20:26:56,2015-12-16 20:26:56,3.3255
138610,1.5,1,0.0,2017-05-03 22:02:56,2017-05-03 22:02:56,3.3255
138632,5.0,1,0.0,2016-11-19 08:50:20,2016-11-19 08:50:20,3.6333
138702,3.0,1,0.0,2017-06-27 01:16:47,2017-06-27 01:16:47,3.4574
138798,0.5,1,0.0,2015-12-18 15:38:45,2015-12-18 15:38:45,3.2376
138835,5.0,1,0.0,2018-05-13 10:32:06,2018-05-13 10:32:06,3.6333
138966,5.0,1,0.0,2015-11-14 14:35:31,2015-11-14 14:35:31,3.6333
139052,2.0,1,0.0,2016-10-28 18:39:54,2016-10-28 18:39:54,3.3695
139130,2.5,1,0.0,2017-06-26 23:02:45,2017-06-26 23:02:45,3.4135
139157,4.5,1,0.0,2018-03-07 07:58:19,2018-03-07 07:58:19,3.5894
139385,3.9032,31,1.0521,2016-03-22 08:19:21,2018-07-14 23:38:29,3.8025
139415,3.0,1,0.0,2016-07-01 18:24:19,2016-07-01 18:24:19,3.4574
139511,3.0,1,0.0,2016-11-19 08:50:00,2016-11-19 08:50:00,3.4574
139640,5.0,1,0.0,2018-03-07 07:55:30,2018-03-07 07:55:30,3.6333
139642,2.8333,6,1.3663,2015-08-28 14:57:26,2017-09-10 19:53:49,3.2566
139644,3.5455,11,0.723,2016-03-22 08:17:29,2018-09-01 18:31:50,3.5242
139655,3.0,1,0.0,2017-05-03 21:57:19,2017-05-03 21:57:19,3.4574
139717,1.25,2,1.0607,2015-09-04 19:13:21,2017-07-02 20:46:24,3.1375
139747,3.5,1,0.0,2015-11-23 01:46:09,2015-11-23 01:46:09,3.5014
139855,3.25,2,0.3536,2016-12-03 18:34:38,2017-06-27 02:01:31,3.4609
139857,1.5,1,0.0,2017-01-30 19:58:28,2017-01-30 19:58:28,3.3255
139859,2.5,1,0.0,2017-06-27 01:17:56,2017-06-27 01:17:56,3.4135
139915,2.25,2,0.3536,2015-09-04 19:11:59,2016-07-12 10:36:39,3.2992
139994,4.0,1,0.0,2018-03-07 07:56:29,2018-03-07 07:56:29,3.5454
140016,2.0,1,0.0,2018-02-11 05:32:47,2018-02-11 05:32:47,3.3695
140038,4.5,1,0.0,2018-05-13 10:24:08,2018-05-13 10:24:08,3.5894
140110,3.6538,13,1.0284,2016-02-13 09:46:16,2018-05-19 20:48:42,3.5862
140133,5.0,1,0.0,2018-03-07 07:59:37,2018-03-07 07:59:37,3.6333
140162,4.5,1,0.0,2015-12-21 17:12:29,2015-12-21 17:12:29,3.5894
140174,3.5625,8,0.9797,2016-04-28 17:46:44,2018-05-05 19:45:27,3.5281
140237,2.0,1,0.0,2016-08-27 10:37:20,2016-08-27 10:37:20,3.3695
140247,3.25,4,1.6583,2016-03-22 08:18:03,2017-10-19 18:14:35,3.4315
140265,5.0,1,0.0,2018-05-13 10:32:00,2018-05-13 10:32:00,3.6333
140267,4.0,1,0.0,2017-05-03 21:51:08,2017-05-03 21:51:08,3.5454
140289,4.0,1,0.0,2016-03-01 19:16:43,2016-03-01 19:16:43,3.5454
140301,3.0,1,0.0,2015-09-04 19:12:54,2015-09-04 19:12:54,3.4574
140359,4.0,4,0.7071,2016-10-14 20:45:39,2018-05-25 16:36:51,3.6403
140481,4.5,1,0.0,2018-03-07 07:55:35,2018-03-07 07:55:35,3.5894
140523,3.5,1,0.0,2016-03-22 08:18:52,2016-03-22 08:18:52,3.5014
140525,1.5,1,0.0,2016-12-24 14:33:40,2016-12-24 14:33:40,3.3255
140541,4.0,1,0.0,2018-03-07 07:58:41,2018-03-07 07:58:41,3.5454
140561,4.0,1,0.0,2018-03-07 07:56:41,2018-03-07 07:56:41,3.5454
140627,5.0,1,0.0,2018-03-26 21:19:51,2018-03-26 21:19:51,3.6333
140711,2.6667,6,1.3663,2015-11-17 00:22:32,2018-03-07 07:49:19,3.1956
140715,4.2143,7,0.488,2015-08-28 14:56:57,2018-05-05 23:29:16,3.7888
140725,3.5,2,0.7071,2015-11-08 19:29:26,2016-05-02 11:14:25,3.5013
140737,3.5,1,0.0,2015-12-15 22:23:33,2015-12-15 22:23:33,3.5014
140816,4.5,1,0.0,2015-11-10 12:42:56,2015-11-10 12:42:56,3.5894
140850,2.0,1,0.0,2016-10-31 19:20:42,2016-10-31 19:20:42,3.3695
140852,1.0,1,0.0,2017-06-27 02:38:26,2017-06-27 02:38:26,3.2815
140928,3.2,5,0.8367,2016-09-01 02:43:07,2017-12-25 22:11:58,3.4035
140956,3.5,4,0.7071,2018-04-23 22:23:59,2018-08-13 16:02:38,3.5011
141004,3.25,2,1.7678,2016-11-06 16:54:37,2017-09-10 19:41:21,3.4609
141131,2.5,1,0.0,2018-08-31 10:41:07,2018-08-31 10:41:07,3.4135
141400,4.0,1,0.0,2016-11-19 08:29:30,2016-11-19 08:29:30,3.5454
141408,3.75,2,0.3536,2016-09-29 18:48:37,2017-05-03 21:56:51,3.5417
141422,2.5,1,0.0,2016-10-05 11:59:25,2016-10-05 11:59:25,3.4135
141513,4.0,1,0.0,2018-03-07 07:56:45,2018-03-07 07:56:45,3.5454
141544,3.5,3,0.866,2016-09-20 12:30:37,2018-03-07 07:47:22,3.5012
141646,3.5,1,0.0,2018-03-07 07:50:51,2018-03-07 07:50:51,3.5014
141668,0.5,1,0.0,2018-05-02 19:40:11,2018-05-02 19:40:11,3.2376
141688,3.5,2,0.7071,2016-03-22 12:29:17,2016-11-02 22:08:05,3.5013
141718,5.0,1,0.0,2017-01-25 23:38:58,2017-01-25 23:38:58,3.6333
141749,3.75,2,0.3536,2016-04-09 07:06:34,2018-09-01 19:03:43,3.5417
141799,3.5,1,0.0,2017-05-03 22:00:20,2017-05-03 22:00:20,3.5014
141810,4.0,1,0.0,2018-05-13 10:28:06,2018-05-13 10:28:06,3.5454
141816,5.0,1,0.0,2018-05-13 10:35:43,2018-05-13 10:35:43,3.6333
141818,4.5,1,0.0,2018-05-13 10:22:55,2018-05-13 10:22:55,3.5894
141820,4.0,1,0.0,2018-05-13 10:27:18,2018-05-13 10:27:18,3.5454
141830,3.25,2,1.7678,2018-03-07 07:47:18,2018-05-13 10:43:55,3.4609
141836,4.5,1,0.0,2015-11-13 10:48:36,2015-11-13 10:48:36,3.5894
141844,4.5,1,0.0,2015-11-06 01:38:25,2015-11-06 01:38:25,3.5894
141846,4.0,1,0.0,2015-09-07 15:20:08,2015-09-07 15:20:08,3.5454
141866,3.3333,3,0.5774,2016-07-27 21:03:51,2018-05-02 18:47:22,3.4638
141890,3.0,2,0.0,2016-04-09 07:06:15,2018-05-02 18:49:27,3.4205
141928,5.0,1,0.0,2018-03-07 07:56:01,2018-03-07 07:56:01,3.6333
141994,0.5,1,0.0,2018-09-08 04:35:03,2018-09-08 04:35:03,3.2376
142020,5.0,1,0.0,2018-05-13 10:24:54,2018-05-13 10:24:54,3.6333
142056,3.0,1,0.0,2017-03-05 15:39:03,2017-03-05 15:39:03,3.4574
142074,1.5,1,0.0,2018-05-23 20:40:43,2018-05-23 20:40:43,3.3255
142115,4.75,2,0.3536,2016-08-08 17:27:45,2016-10-14 20:34:23,3.7034
142196,4.5,1,0.0,2018-03-07 07:57:37,2018-03-07 07:57:37,3.5894
142222,3.125,4,1.1815,2016-09-29 11:06:44,2018-04-06 21:06:41,3.3967
142366,3.0,1,0.0,2016-11-19 08:12:26,2016-11-19 08:12:26,3.4574
142372,2.75,2,1.0607,2017-01-30 18:07:38,2018-01-05 17:04:29,3.38
142420,3.0,2,0.7071,2016-09-21 21:59:47,2016-11-19 08:16:52,3.4205
142422,4.25,4,0.6455,2016-05-01 20:56:52,2018-01-17 01:45:47,3.7099
142424,2.0,1,0.0,2016-12-17 21:18:32,2016-12-17 21:18:32,3.3695
142444,5.0,1,0.0,2018-03-07 07:58:04,2018-03-07 07:58:04,3.6333
142448,3.0833,6,0.801,2016-04-08 16:50:42,2018-05-23 20:46:08,3.3483
142456,4.0,2,0.7071,2016-09-19 14:33:50,2017-07-29 20:30:48,3.5821
142488,4.1579,19,0.7275,2016-02-16 17:53:18,2018-09-16 14:14:44,3.9262
142507,2.5,1,0.0,2018-05-02 19:04:46,2018-05-02 19:04:46,3.4135
142509,3.75,2,1.0607,2016-09-19 14:32:46,2017-11-24 16:35:27,3.5417
142536,2.0,3,0.5,2016-01-06 03:44:27,2016-09-15 17:56:12,3.1646
142550,4.5,1,0.0,2018-03-07 07:52:20,2018-03-07 07:52:20,3.5894
142558,3.0,1,0.0,2016-07-28 03:14:50,2016-07-28 03:14:50,3.4574
142598,4.0,1,0.0,2017-05-03 22:01:18,2017-05-03 22:01:18,3.5454
142602,1.0,1,0.0,2017-12-25 22:18:04,2017-12-25 22:18:04,3.2815
142831,4.5,1,0.0,2018-03-07 07:56:31,2018-03-07 07:56:31,3.5894
142961,2.5,1,0.0,2018-02-09 09:25:48,2018-02-09 09:25:48,3.4135
142997,2.875,4,0.75,2016-10-14 17:10:26,2018-02-11 20:21:58,3.3271
143001,1.5,1,0.0,2017-01-01 15:26:08,2017-01-01 15:26:08,3.3255
143031,5.0,1,0.0,2018-03-07 07:51:30,2018-03-07 07:51:30,3.6333
143245,2.25,2,1.0607,2016-01-06 03:38:34,2017-06-26 23:22:40,3.2992
143255,1.5,1,0.0,2016-09-19 18:25:47,2016-09-19 18:25:47,3.3255
143257,3.0,2,0.7071,2016-04-22 20:21:47,2016-11-06 17:54:08,3.4205
143355,3.3077,13,1.0316,2017-06-24 05:56:47,2018-09-16 14:50:41,3.3937
143365,2.5,1,0.0,2017-07-30 12:13:24,2017-07-30 12:13:24,3.4135
143367,3.75,2,1.0607,2017-01-12 09:22:24,2018-05-02 17:45:50,3.5417
143385,3.4375,8,1.0501,2016-01-06 03:44:44,2018-05-02 19:30:05,3.4737
143410,2.0,1,0.0,2016-09-18 18:53:22,2016-09-18 18:53:22,3.3695
143458,4.0,1,0.0,2015-11-24 16:19:13,2015-11-24 16:19:13,3.5454
143472,1.5,1,0.0,2016-03-28 13:28:06,2016-03-28 13:28:06,3.3255
143511,5.0,1,0.0,2018-05-13 10:22:31,2018-05-13 10:22:31,3.6333
143525,4.0,1,0.0,2015-10-22 11:05:51,2015-10-22 11:05:51,3.5454
143559,5.0,1,0.0,2018-03-07 07:59:41,2018-03-07 07:59:41,3.6333
143859,2.8125,8,1.0329,2016-02-22 05:01:27,2018-01-17 01:27:03,3.2015
143896,4.5,1,0.0,2018-08-23 15:08:19,2018-08-23 15:08:19,3.5894
143969,2.8333,3,1.7559,2016-04-22 19:27:10,2018-05-05 19:45:39,3.3516
144210,4.0,1,0.0,2016-02-09 23:24:42,2016-02-09 23:24:42,3.5454
144222,3.0,1,0.0,2018-03-07 08:00:45,2018-03-07 08:00:45,3.4574
144262,2.0,1,0.0,2017-04-07 20:01:32,2017-04-07 20:01:32,3.3695
144352,0.5,1,0.0,2017-02-24 17:44:37,2017-02-24 17:44:37,3.2376
144478,4.5,1,0.0,2015-12-27 12:18:19,2015-12-27 12:18:19,3.5894
144522,2.0,1,0.0,2018-02-20 10:10:18,2018-02-20 10:10:18,3.3695
144606,4.0,1,0.0,2018-01-31 23:27:37,2018-01-31 23:27:37,3.5454
144620,2.0,2,0.7071,2016-11-24 16:21:15,2018-05-02 19:24:18,3.2588
144714,1.5,1,0.0,2016-09-27 10:27:41,2016-09-27 10:27:41,3.3255
144716,2.0,1,0.0,2016-12-31 21:57:02,2016-12-31 21:57:02,3.3695
144734,4.5,1,0.0,2016-04-04 16:39:55,2016-04-04 16:39:55,3.5894
144976,4.5,2,0.0,2016-04-25 05:14:46,2017-05-03 21:53:38,3.663
145080,2.5,1,0.0,2018-05-13 18:29:47,2018-05-13 18:29:47,3.4135
145150,3.0,1,0.0,2016-10-14 17:10:33,2016-10-14 17:10:33,3.4574
145283,3.5,1,0.0,2016-06-21 11:25:18,2016-06-21 11:25:18,3.5014
145418,4.0,1,0.0,2016-04-08 16:50:24,2016-04-08 16:50:24,3.5454
145491,3.5,1,0.0,2018-03-07 07:50:39,2018-03-07 07:50:39,3.5014
145724,0.5,1,0.0,2018-02-20 08:22:42,2018-02-20 08:22:42,3.2376
145745,2.5,1,0.0,2018-02-20 18:22:30,2018-02-20 18:22:30,3.4135
145839,2.5,3,1.0,2016-12-07 20:06:13,2018-05-02 19:21:26,3.2768
145935,1.5,1,0.0,2017-03-18 00:29:41,2017-03-18 00:29:41,3.3255
145951,0.5,1,0.0,2017-05-03 22:03:39,2017-05-03 22:03:39,3.2376
145994,5.0,1,0.0,2018-05-13 10:31:30,2018-05-13 10:31:30,3.6333
146024,4.0,1,0.0,2015-11-03 19:44:20,2015-11-03 19:44:20,3.5454
146028,4.0,1,0.0,2015-11-20 06:20:01,2015-11-20 06:20:01,3.5454
146210,3.0,1,0.0,2016-02-21 12:43:34,2016-02-21 12:43:34,3.4574
146244,4.0,1,0.0,2018-03-07 07:58:35,2018-03-07 07:58:35,3.5454
146309,4.0,1,0.0,2017-05-03 22:23:07,2017-05-03 22:23:07,3.5454
146656,3.75,8,0.6547,2016-02-16 17:55:43,2018-05-02 18:39:34,3.6098
146662,5.0,1,0.0,2017-12-22 11:48:53,2017-12-22 11:48:53,3.6333
146682,4.0,1,0.0,2016-10-14 21:25:55,2016-10-14 21:25:55,3.5454
146684,5.0,1,0.0,2018-03-07 07:57:44,2018-03-07 07:57:44,3.6333
146688,2.0,1,0.0,2016-09-02 12:50:32,2016-09-02 12:50:32,3.3695
146730,2.0,1,0.0,2017-07-03 17:37:10,2017-07-03 17:37:10,3.3695
146986,4.0,1,0.0,2018-03-07 07:58:33,2018-03-07 07:58:33,3.5454
147002,4.0,1,0.0,2017-08-08 15:45:52,2017-08-08 15:45:52,3.5454
147142,3.0,1,0.0,2016-09-20 23:41:06,2016-09-20 23:41:06,3.4574
147196,5.0,1,0.0,2018-05-13 10:24:00,2018-05-13 10:24:00,3.6333
147250,5.0,1,0.0,2018-05-13 10:29:14,2018-05-13 10:29:14,3.6333
147282,4.0,1,0.0,2018-05-13 10:27:40,2018-05-13 10:27:40,3.5454
147286,5.0,1,0.0,2018-05-13 10:23:57,2018-05-13 10:23:57,3.6333
147300,5.0,1,0.0,2018-05-13 10:23:49,2018-05-13 10:23:49,3.6333
147326,5.0,1,0.0,2018-05-13 10:39:08,2018-05-13 10:39:08,3.6333
147328,5.0,1,0.0,2018-05-13 10:29:51,2018-05-13 10:29:51,3.6333
147330,5.0,1,0.0,2018-05-13 10:30:03,2018-05-13 10:30:03,3.6333
147372,3.75,2,1.0607,2018-05-25 16:36:49,2018-09-13 21:34:00,3.5417
147374,4.1667,3,1.0408,2017-04-28 23:27:59,2018-08-22 15:15:58,3.6508
147376,4.75,2,0.3536,2017-04-28 23:24:19,2018-05-25 16:35:35,3.7034
147378,3.0,4,1.472,2016-10-14 20:55:27,2018-05-25 16:35:29,3.3619
147380,2.875,4,1.4361,2016-10-14 20:45:16,2018-09-13 21:31:24,3.3271
147382,4.5,3,0.5,2018-05-25 16:35:28,2018-09-13 21:30:51,3.7256
147384,4.0,4,0.7071,2016-10-04 20:02:28,2018-08-22 15:16:02,3.6403
147410,5.0,1,0.0,2018-03-07 07:52:51,2018-03-07 07:52:51,3.6333
147657,4.0,1,0.0,2016-11-19 08:30:10,2016-11-19 08:30:10,3.5454
147662,3.0,1,0.0,2016-11-19 08:30:14,2016-11-19 08:30:14,3.4574
147936,4.5,1,0.0,2018-03-07 07:51:32,2018-03-07 07:51:32,3.5894
148166,3.5,1,0.0,2016-11-19 07:57:04,2016-11-19 07:57:04,3.5014
148172,2.5,2,1.4142,2016-11-18 19:39:56,2017-03-08 23:43:18,3.3396
148238,2.5,1,0.0,2016-07-27 19:28:50,2016-07-27 19:28:50,3.4135
148424,3.75,2,1.0607,2016-03-10 21:44:03,2017-05-03 22:28:41,3.5417
148482,3.0,1,0.0,2017-01-14 18:22:46,2017-01-14 18:22:46,3.4574
148592,3.0,1,0.0,2017-02-22 21:06:28,2017-02-22 21:06:28,3.4574
148626,3.9615,26,0.8115,2015-12-31 11:47:20,2018-09-20 19:10:12,3.8304
148632,4.5,1,0.0,2018-03-07 07:59:28,2018-03-07 07:59:28,3.5894
148652,3.25,2,0.3536,2016-04-25 05:15:13,2018-01-17 01:47:32,3.4609
148667,3.5,1,0.0,2016-10-14 20:40:05,2016-10-14 20:40:05,3.5014
148671,4.5,2,0.7071,2017-08-03 19:05:29,2018-09-19 11:03:05,3.663
148675,2.0,1,0.0,2016-01-06 03:43:22,2016-01-06 03:43:22,3.3695
148709,2.0,1,0.0,2017-03-18 13:31:31,2017-03-18 13:31:31,3.3695
148775,4.0,1,0.0,2018-03-07 07:49:58,2018-03-07 07:49:58,3.5454
148881,4.5,2,0.7071,2016-07-27 19:56:26,2018-05-02 17:30:06,3.663
148888,2.5,3,0.5,2016-12-28 20:04:20,2018-02-18 19:46:21,3.2768
148956,3.125,4,0.9465,2016-10-09 08:39:14,2018-02-11 20:28:08,3.3967
148978,4.0,1,0.0,2018-09-16 11:54:51,2018-09-16 11:54:51,3.5454
148982,4.0,1,0.0,2018-01-09 04:58:58,2018-01-09 04:58:58,3.5454
149011,3.5,1,0.0,2017-05-03 22:00:43,2017-05-03 22:00:43,3.5014
149144,4.0,1,0.0,2016-09-30 19:42:37,2016-09-30 19:42:37,3.5454
149146,4.0,1,0.0,2016-09-30 19:42:38,2016-09-30 19:42:38,3.5454
149330,4.0,1,0.0,2018-09-03 03:06:45,2018-09-03 03:06:45,3.5454
149334,3.0,1,0.0,2018-02-11 20:19:32,2018-02-11 20:19:32,3.4574
149350,5.0,1,0.0,2018-03-07 07:57:43,2018-03-07 07:57:43,3.6333
149352,2.6667,6,1.4376,2016-05-02 18:43:31,2018-03-07 07:48:15,3.1956
149354,2.5,7,1.2583,2016-05-25 17:40:38,2018-01-17 01:52:10,3.0979
149380,1.5,1,0.0,2016-01-06 03:44:19,2016-01-06 03:44:19,3.3255
149406,3.375,8,1.0264,2016-11-19 07:58:15,2018-09-01 18:42:58,3.4464
149508,5.0,1,0.0,2018-03-07 07:57:34,2018-03-07 07:57:34,3.6333
149566,5.0,1,0.0,2018-03-07 07:56:33,2018-03-07 07:56:33,3.6333
149590,2.5,1,0.0,2016-06-03 17:31:28,2016-06-03 17:31:28,3.4135
149612,2.0,1,0.0,2016-09-02 19:51:32,2016-09-02 19:51:32,3.3695
149830,4.5,1,0.0,2016-09-19 14:31:05,2016-09-19 14:31:05,3.5894
149902,2.0,1,0.0,2016-10-11 22:16:15,2016-10-11 22:16:15,3.3695
150254,2.0,1,0.0,2018-05-02 19:10:47,2018-05-02 19:10:47,3.3695
150401,3.0,2,0.0,2016-08-22 20:21:58,2016-11-19 08:13:30,3.4205
150548,3.85,10,1.2259,2016-02-18 20:55:26,2018-08-31 09:58:39,3.6726
150554,5.0,1,0.0,2018-03-07 07:55:44,2018-03-07 07:55:44,3.6333
150596,4.25,2,0.3536,2017-10-19 18:13:36,2018-05-25 16:35:33,3.6226
150604,2.5,1,0.0,2017-04-23 15:47:16,2017-04-23 15:47:16,3.4135
150696,4.5,1,0.0,2018-08-23 15:03:59,2018-08-23 15:03:59,3.5894
150993,4.0,1,0.0,2016-04-04 16:39:56,2016-04-04 16:39:56,3.5454
151311,3.0,1,0.0,2018-01-09 04:53:21,2018-01-09 04:53:21,3.4574
151315,2.0,3,1.8028,2016-11-06 17:46:47,2018-05-02 19:34:12,3.1646
151317,2.0,1,0.0,2017-04-07 19:59:45,2017-04-07 19:59:45,3.3695
151455,2.8333,3,1.0408,2017-01-28 16:51:41,2018-05-02 19:12:23,3.3516
151479,1.5,1,0.0,2018-02-23 05:07:50,2018-02-23 05:07:50,3.3255
151501,1.5,1,0.0,2017-03-17 19:25:33,2017-03-17 19:25:33,3.3255
151557,2.5,1,0.0,2018-09-01 19:19:46,2018-09-01 19:19:46,3.4135
151559,2.0,1,0.0,2017-02-23 19:22:06,2017-02-23 19:22:06,3.3695
151653,1.5,1,0.0,2017-04-28 19:45:30,2017-04-28 19:45:30,3.3255
151687,0.5,1,0.0,2018-05-02 19:38:27,2018-05-02 19:38:27,3.2376
151695,4.0,1,0.0,2016-09-25 20:45:15,2016-09-25 20:45:15,3.5454
151739,2.875,4,0.8539,2016-05-25 17:42:40,2018-03-07 07:47:05,3.3271
151745,0.5,1,0.0,2017-04-15 19:57:26,2017-04-15 19:57:26,3.2376
151759,2.5,1,0.0,2017-12-25 22:15:06,2017-12-25 22:15:06,3.4135
151763,4.0,2,0.0,2018-08-22 15:15:46,2018-09-15 19:43:15,3.5821
151769,5.0,1,0.0,2018-05-13 10:39:47,2018-05-13 10:39:47,3.6333
151777,3.0,1,0.0,2016-11-23 20:05:10,2016-11-23 20:05:10,3.4574
151781,3.5,1,0.0,2017-06-27 01:18:10,2017-06-27 01:18:10,3.5014
152037,2.0,2,1.4142,2016-10-14 20:55:08,2017-02-24 17:47:09,3.2588
152063,0.5,1,0.0,2018-05-02 19:40:00,2018-05-02 19:40:00,3.2376
152065,3.5,1,0.0,2016-12-25 16:27:06,2016-12-25 16:27:06,3.5014
152071,1.5,1,0.0,2018-05-02 19:25:51,2018-05-02 19:25:51,3.3255
152077,3.6786,14,0.7495,2016-04-25 05:13:42,2018-07-24 18:53:18,3.6033
152079,2.0,2,2.1213,2018-01-05 17:07:54,2018-05-02 19:35:08,3.2588
152081,3.8906,32,0.8106,2016-04-22 18:58:37,2018-08-31 09:58:08,3.7954
152083,3.3333,3,0.5774,2016-11-06 17:13:45,2017-02-25 11:52:41,3.4638
152085,2.5,1,0.0,2017-07-03 18:50:29,2017-07-03 18:50:29,3.4135
152091,3.125,4,0.6292,2016-09-20 22:48:58,2018-02-11 22:43:15,3.3967
